Landmarks,34,v1.0,(cm)
#,Name,Type,X,Y,Z,NX,NY,NZ
1,laalf,normal,2.728971e+02,7.361204e+02,3.340018e+02,6.511473e-01,-5.625129e-01,-5.094963e-01
2,raalf,normal,2.942504e+02,7.480338e+02,3.380250e+02,2.911550e-01,-9.351608e-01,2.017502e-01
3,lflac,normal,2.577736e+02,5.668484e+02,4.677439e+02,-8.811848e-01,6.157707e-02,4.687445e-01
4,rflac,normal,4.065469e+02,6.389918e+02,4.870801e+02,4.785357e-01,2.322564e-01,8.467942e-01
5,lfsq,normal,3.259641e+02,3.387715e+02,4.297238e+02,1.434253e-02,-7.189622e-01,6.949012e-01
6,rfsq,normal,5.395179e+02,4.396483e+02,4.601857e+02,4.956313e-01,2.134206e-01,8.419033e-01
7,lmax,normal,1.989864e+02,7.991595e+02,3.848838e+02,-7.126177e-01,5.198168e-01,4.711332e-01
8,rmax,normal,2.836559e+02,8.346221e+02,3.995923e+02,6.139634e-02,8.753538e-01,4.795687e-01
9,lorb,normal,2.020409e+02,6.089804e+02,4.038793e+02,-1.459243e-01,3.295777e-01,9.327833e-01
10,rorb,normal,4.130529e+02,7.154871e+02,4.192642e+02,-7.434718e-01,-5.648814e-01,3.579924e-01
11,lmaxna,normal,2.415661e+02,6.774688e+02,4.746085e+02,-5.002621e-01,6.303674e-01,5.936116e-01
12,rmaxna,normal,3.255985e+02,7.440847e+02,4.796496e+02,-6.925492e-01,1.596862e-01,7.034742e-01
13,lpto,normal,3.731611e+02,1.206366e+02,2.060519e+02,-5.322530e-01,-8.424092e-01,8.398531e-02
14,rpto,normal,7.293305e+02,3.063720e+02,2.761153e+02,8.769165e-01,3.890335e-01,2.822594e-01
15,lsqzy,normal,2.885023e+02,2.261970e+02,2.603011e+02,-6.465291e-01,-7.087417e-01,-2.822858e-01
16,rsqzy,normal,6.826705e+02,4.246564e+02,3.046248e+02,6.484585e-01,2.257625e-01,7.270027e-01
17,lzya,normal,2.018252e+02,4.420227e+02,3.245482e+02,-3.569023e-01,-6.838610e-01,6.363607e-01
18,rzya,normal,5.623314e+02,6.151005e+02,3.567819e+02,4.061195e-01,-2.470892e-01,8.797805e-01
19,brg,normal,4.806353e+02,2.859239e+02,4.403844e+02,1.302319e-03,-4.283647e-01,9.036050e-01
20,pari,normal,5.360832e+02,1.608404e+02,3.729106e+02,-6.214735e-02,-1.393175e-01,9.882957e-01
21,paro,normal,6.030415e+02,7.331282e+01,2.746178e+02,5.118183e-01,-8.473821e-01,1.413706e-01
22,nas,normal,3.466930e+02,5.604045e+02,4.930794e+02,-4.387618e-01,-1.373159e-02,8.984985e-01
23,nsl,normal,2.223989e+02,8.334520e+02,4.649502e+02,3.621784e-01,6.829516e-01,6.343530e-01
24,ids,normal,2.310378e+02,8.446060e+02,3.537555e+02,-9.490724e-01,2.660011e-01,-1.688344e-01
25,leam,normal,3.616668e+02,1.651536e+02,1.577352e+02,-7.022700e-01,-5.361589e-01,-4.683487e-01
26,ream,normal,7.080176e+02,3.403205e+02,2.107591e+02,9.774268e-01,-1.113732e-01,1.795346e-01
27,rpmn,normal,3.686341e+02,5.661714e+02,4.979523e+02,2.810087e-02,-7.896062e-01,6.129702e-01
28,lpmn,normal,3.388433e+02,5.469260e+02,4.965096e+02,-3.682450e-02,-1.359267e-01,9.900342e-01
29,aapl,normal,2.850870e+02,5.765682e+02,1.772758e+02,-3.223433e-01,9.136972e-01,2.474920e-01
30,sial,normal,3.245107e+02,4.613165e+02,1.657726e+02,-9.639161e-01,-2.604615e-01,5.500516e-02
31,tmal,normal,3.205596e+02,2.815005e+02,6.387813e+01,-5.816391e-02,-7.026271e-01,-7.091770e-01
32,pmcl,normal,3.050274e+02,2.337903e+02,2.011920e+02,-5.964255e-01,-3.573419e-01,-7.187374e-01
33,iiaml,normal,2.883254e+02,6.855095e+02,1.138289e+02,-5.021666e-01,3.663234e-01,-7.833491e-01
34,lsiar,normal,2.811819e+02,7.090725e+02,1.744618e+02,-3.247698e-01,-7.703436e-01,5.487214e-01
